 ,0.618056
r,0.344444
i,0.734722
g,0.469444
h,0.5875
t,0.394444
 ,0.584722
b,0.5875
a,0.125
c,0.409722
k,0.759722
j,0.706944
u,0.661111
s,0.175
t,0.426389
 ,0.623611
t,0.426389
o,0.859722
 ,0.661111
g,0.470833
i,0.776389
v,0.469444
e,0.227778
 ,0.622222
y,0.520833
o,0.826389
u,0.631944
 ,0.620833
t,0.423611
h,0.586111
e,0.231944
 ,0.611111
p,0.956944
a,0.058333
i,0.781944
n,0.713889
I,0.7625
f,0.409722
 ,0.648611
I,0.776389
 ,0.5875
w,0.106944
a,0.1125
s,0.188889
 ,0.6125
y,0.491667
o,0.8375
u,0.645833
r,0.297222
 ,0.636111
s,0.165278
i,0.790278
n,0.663889
n,0.672222
e,0.205556
r,0.284722
t,0.422222
h,0.594444
e,0.191667
n,0.619444
 ,0.594444
y,0.5
o,0.833333
u,0.648611
 ,0.588889
w,0.130556
e,0.243056
r,0.326389
e,0.184722
 ,0.636111
m,0.804167
y,0.523611
 ,0.613889
s,0.183333
a,0.045833
i,0.748611
n,0.647222
t,0.451389
G,0.477778
u,0.613889
i,0.727778
l,0.891667
t,0.430556
y,0.530556
 ,0.573611
o,0.833333
f,0.375
 ,0.658333
b,0.594444
r,0.343056
e,0.234722
a,0.030556
k,0.793056
i,0.683333
n,0.652778
g,0.505556
 ,0.654167
y,0.525
o,0.827778
u,0.636111
r,0.295833
 ,0.636111
h,0.584722
e,0.213889
a,0.054167
r,0.302778
t,0.409722
I,0.743056
 ,0.584722
l,0.886111
i,0.729167
e,0.225
 ,0.622222
h,0.608333
e,0.226389
r,0.343056
e,0.223611
 ,0.616667
a,0.054167
w,0.1375
a,0.066667
k,0.815278
e,0.223611
 ,0.652778
t,0.430556
h,0.5875
i,0.731944
n,0.659722
k,0.786111
i,0.706944
n,0.652778
g,0.494444
 ,0.620833
o,0.820833
f,0.383333
a,0.05
l,0.918056
l,0.898611
 ,0.6125
t,0.441667
h,0.584722
e,0.208333
 ,0.584722
g,0.466667
a,0.091667
m,0.7625
e,0.195833
s,0.169444
 ,0.627778
I,0.761111
 ,0.602778
p,0.898611
l,0.861111
a,0.05
y,0.565278
e,0.195833
d,0.286111
I,0.747222
 ,0.583333
l,0.881944
e,0.231944
t,0.438889
 ,0.597222
y,0.525
o,0.815278
u,0.631944
 ,0.544444
w,0.130556
a,0.061111
i,0.663889
t,0.476389
H,0.597222
u,0.634722
n,0.668056
d,0.304167
r,0.320833
e,0.219444
d,0.286111
s,0.168056
 ,0.626389
o,0.8375
f,0.4
 ,0.636111
p,0.9125
r,0.338889
o,0.820833
m,0.8
i,0.772222
s,0.176389
e,0.206944
s,0.159722
 ,0.647222
t,0.441667
h,0.584722
a,0.077778
t,0.436111
 ,0.636111
I,0.765278
 ,0.590278
n,0.730556
e,0.211111
v,0.423611
e,0.208333
r,0.340278
 ,0.633333
m,0.818056
a,0.088889
d,0.2875
e,0.193056
I,0.770833
 ,0.625
f,0.4375
e,0.211111
l,0.848611
l,0.856944
 ,0.636111
f,0.370833
o,0.830556
r,0.320833
e,0.211111
v,0.456944
e,0.226389
r,0.290278
 ,0.630556
i,0.758333
n,0.694444
 ,0.622222
a,0.05
 ,0.618056
d,0.272222
a,0.0375
z,0.186111
e,0.231944
T,0.409722
i,0.731944
l,0.856944
l,0.865278
 ,0.626389
y,0.527778
o,0.829167
u,0.6375
 ,0.580556
w,0.136111
a,0.069444
l,0.883333
k,0.775
e,0.2375
d,0.281944
 ,0.625
a,0.069444
w,0.113889
a,0.063889
y,0.533333
C,0.401389
a,0.065278
u,0.622222
s,0.165278
e,0.209722
 ,0.588889
o,0.811111
f,0.376389
 ,0.631944
t,0.431944
h,0.566667
e,0.206944
 ,0.575
w,0.147222
o,0.838889
r,0.352778
d,0.270833
s,0.148611
 ,0.6125
I,0.722222
 ,0.613889
d,0.283333
i,0.745833
d,0.265278
n,0.704167
',0.448611
t,0.634722
 ,0.136111
s,0.023611
a,0.516667
y,?
.,?
O,0.855556
n,0.711111
c,0.438889
e,0.234722
 ,0.620833
u,0.665278
p,0.938889
o,0.844444
n,0.718056
 ,0.634722
a,0.073611
 ,0.631944
t,0.402778
i,0.758333
m,0.740278
e,0.201389
a,0.045833
 ,0.626389
h,0.622222
u,0.640278
n,0.733333
g,0.498611
r,0.311111
y,0.540278
 ,0.593056
f,0.379167
o,0.833333
x,0.240278
 ,0.658333
w,0.136111
a,0.073611
s,0.180556
 ,0.623611
r,0.347222
o,0.826389
a,0.058333
m,0.813889
i,0.776389
n,0.713889
g,0.483333
 ,0.623611
a,0.080556
r,0.273611
o,0.822222
u,0.640278
n,0.633333
d,0.261111
 ,0.597222
h,0.244444
e,0.361111
r,0.220833
e,0.580556
a,0.038889
n,0.704167
d,0.311111
 ,0.654167
t,0.429167
h,0.568056
e,0.226389
r,0.334722
e,0.202778
 ,0.608333
s,0.198611
e,0.240278
a,0.079167
r,0.304167
c,0.368056
h,0.593056
i,0.715278
n,0.640278
g,0.479167
 ,0.638889
f,0.4
o,0.791667
r,0.426389
 ,0.648611
f,0.402778
o,0.801389
o,0.802778
d,0.270833
B,0.606944
e,0.218056
c,0.395833
a,0.081944
u,0.6125
s,0.1875
e,0.211111
 ,0.605556
o,0.808333
f,0.370833
 ,0.623611
h,0.594444
u,0.655556
n,0.688889
g,0.508333
e,0.201389
r,0.345833
h,0.575
e,0.218056
 ,0.583333
w,0.140278
a,0.069444
s,0.184722
 ,0.6125
f,0.368056
e,0.219444
e,0.2375
l,0.861111
i,0.747222
n,0.691667
g,0.511111
 ,0.623611
w,0.134722
e,0.248611
a,0.206944
k,0.811111
 ,0.6375
a,0.069444
n,0.686111
d,0.341667
 ,0.629167
t,0.430556
i,0.744444
r,0.3375
e,0.205556
d,0.269444
F,0.404167
o,0.820833
r,0.344444
t,0.475
u,0.638889
n,0.716667
a,0.077778
t,0.470833
e,0.216667
l,0.829167
y,0.547222
 ,0.591667
h,0.573611
e,0.219444
 ,0.631944
c,0.383333
a,0.077778
m,0.793056
e,0.240278
 ,0.6375
t,0.45
o,0.831944
 ,0.616667
a,0.056944
 ,0.633333
g,0.495833
a,0.105556
r,0.320833
d,0.293056
e,0.225
n,0.694444
w,0.148611
h,0.583333
e,0.2375
r,0.318056
e,0.194444
 ,0.590278
h,0.218056
e,0.633333
 ,0.211111
s,0.05
a,0.148611
w,0.625
 ,0.05
a,0.626389
 ,0.486111
g,0.35
r,0.05
a,0.951389
p,0.218056
e,0.680556
 ,0.422222
v,0.752778
i,0.686111
n,0.206944
e,0.658333
 ,0.894444
l,0.072222
a,0.283333
d,0.184722
e,0.633333
n,?
w,0.15
i,0.743056
t,0.415278
h,0.566667
 ,0.601389
b,0.593056
u,0.611111
n,0.698611
c,0.402778
h,0.572222
e,0.259722
s,0.176389
 ,0.620833
o,0.840278
f,0.445833
 ,0.675
g,0.465278
r,0.354167
a,0.065278
p,0.940278
e,0.222222
s,0.163889
t,0.452778
h,0.577778
e,0.238889
y,0.538889
 ,0.580556
l,0.877778
o,0.834722
o,0.829167
k,0.783333
e,0.219444
d,0.269444
 ,0.627778
q,0.036111
u,0.645833
i,0.777778
t,0.451389
e,0.238889
 ,0.626389
r,0.343056
i,0.716667
p,0.941667
e,0.216667
 ,0.644444
a,0.065278
n,0.676389
d,0.386111
 ,0.651389
j,0.659722
u,0.625
i,0.756944
c,0.416667
y,0.515278
j,0.713889
u,0.65
k,0.788889
e,0.219444
b,0.627778
o,0.644444
x,0.834722
?,0.261111
k,0.805556
i,0.738889
c,0.388889
k,0.8125
b,0.594444
o,0.843056
x,0.297222
p,0.922222
a,0.052778
c,0.409722
k,0.808333
w,0.126389
a,0.05
x,0.269444
j,0.698611
i,0.729167
n,0.688889
x,0.266667
i,0.775
n,0.723611
g,0.5
c,0.405556
o,0.8375
x,0.3125
c,0.397222
o,0.840278
m,0.808333
b,0.5875
o,0.852778
u,0.645833
t,0.441667
j,0.668056
i,0.738889
n,0.715278
x,0.330556
e,0.226389
q,0.022222
u,0.625
i,0.755556
n,0.730556
o,0.844444
x,0.288889
f,0.402778
l,0.894444
u,0.625
m,0.790278
m,0.801389
o,0.804167
x,0.288889
p,0.943056
e,0.2125
m,0.834722
p,0.943056
h,0.590278
i,0.747222
x,0.284722
l,0.898611
o,0.845833
c,0.393056
k,0.791667
b,0.566667
o,0.777778
x,0.3125
q,0.029167
u,0.634722
i,0.740278
x,0.294444
o,0.820833
t,0.459722
e,0.227778
w,0.131944
a,0.05
x,0.297222
w,0.1375
o,0.863889
r,0.322222
k,0.793056
m,0.811111
a,0.065278
x,0.294444
i,0.738889
m,0.790278
u,0.645833
m,0.805556
m,0.813889
a,0.081944
x,0.302778
i,0.283333
x,0.736111
e,0.236111
s,0.169444
f,0.390278
o,0.823611
w,0.136111
l,0.905556
p,0.927778
o,0.816667
x,0.2
w,0.122222
o,0.845833
r,0.331944
k,0.795833
b,0.593056
o,0.809722
x,0.273611
b,0.598611
u,0.6375
x,0.276389
o,0.823611
m,0.781944
l,0.898611
y,0.543056
c,0.365278
a,0.048611
c,0.375
h,0.604167
e,0.215278
x,0.258333
y,0.531944
c,0.384722
o,0.840278
m,0.794444
p,0.930556
l,0.879167
e,0.223611
x,0.293056
o,0.827778
x,0.270833
a,0.101389
z,0.166667
i,0.776389
n,0.720833
e,0.227778
h,0.597222
y,0.544444
p,0.969444
o,0.827778
x,0.175
i,0.779167
c,0.3875
q,0.036111
u,0.629167
i,0.763889
z,0.181944
z,0.1875
e,0.177778
d,0.306944
q,0.026389
u,0.616667
i,0.748611
z,0.205556
z,0.202778
e,0.243056
r,0.344444
q,0.022222
u,0.616667
i,0.75
z,0.194444
z,0.184722
e,0.2625
s,0.184722
m,0.802778
e,0.238889
z,0.202778
q,0.029167
u,0.630556
i,0.758333
t,0.459722
c,0.379167
a,0.1
z,0.176389
i,0.75
q,0.030556
u,0.654167
e,0.269444
b,0.611111
e,0.240278
z,0.181944
i,0.756944
q,0.029167
u,0.620833
e,0.275
j,0.7
o,0.833333
n,0.730556
q,0.026389
u,0.622222
i,0.747222
l,0.902778
q,0.027778
u,0.644444
e,0.248611
t,0.451389
z,0.211111
a,0.072222
l,0.884722
q,0.038889
u,0.648611
e,0.25
z,0.204167
a,0.0875
l,0.881944
s,0.201389
q,0.022222
u,0.611111
i,0.748611
c,0.330556
k,0.798611
l,0.897222
y,0.543056
s,0.077778
q,0.026389
u,0.640278
e,0.268056
e,0.230556
z,0.1875
e,0.256944
q,0.027778
u,0.645833
o,0.836111
k,0.808333
k,0.8125
a,0.065278
s,0.2
s,0.1875
q,0.034722
u,0.631944
i,0.766667
f,0.380556
f,0.354167
y,0.552778
q,0.026389
u,0.616667
i,0.756944
c,0.433333
k,0.795833
e,0.245833
n,0.7125
k,0.805556
u,0.631944
m,0.788889
q,0.034722
u,0.627778
a,0.056944
t,0.481944
?,0.579167
e,0.241667
q,0.038889
u,0.640278
i,0.773611
n,0.716667
o,0.8375
x,0.320833
s,0.180556
q,0.030556
u,0.604167
a,0.065278
b,0.580556
b,0.590278
y,0.543056
